urls,url,Bedrooms,Bathrooms,Super area,Developer,Project,Status,Possession by,Transaction type,Car parking,Price Breakup,Unnamed: 12,Address,RERA ID,Water Availability,Status of Electricity,Lift,Furnishing,Loan Offered by,Amenities,Flooring,Floors allowed for construction,Furnished status,Carpet area,Loading,Floor,Car Parking,Bathroom,Facilities,Puja Room,Balconies,Landmarks,Facing,Overlooking,Age of Construction,Authority Approval,Type of Ownership,Brokerage Response,Units Available,Balcony,Lifts,Servant Room,Store Room,Plot area,Study Room,Unnamed: 46,Unnamed: 47,
,https://www.magicbricks.com/propertyDetails/3-BHK-1499-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-in-Jaipur&id=4d423537303631393939,3,2.0,1499 sqft,Anukampa Group,Anukampa Platina Terraces,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 62.0 Lac,,"Mansarovar, Jaipur, Rajasthan",,,,,Semi-Furnished,,"Library And Business Centre
Outdoor Tennis Courts
Swimming Pool
Cafeteria/Food Court
Gymnasium
Banquet Hall","Ceramic Tiles, Granite",,,,,13 (Out of 14 Floors),,,"Power Back Up, Lift, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Service/Goods Lift, Visitor Parking, Maintenance Staff, Waste Disposal, Laundry Service, DTH Television Facility, Banquet Hall, Bar/Lounge, Cafeteria/Food Court, Conference Room, Jogging and Strolling Track, Outdoor Tennis Courts",,,"Near Muhana Mandi , Iskon Temple","East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Pool, Garden/Park",New Construction,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1742-Sq-ft-Multistorey-Apartment-FOR-Sale-Nirman-Nagar-in-Jaipur&id=4d423539373838343639,3 See Dimensions,3.0,,,,Ready to Move,,"New Property
Free Legal Title Check",1 Covered,"₹ 67.0 Lac ₹ 1,500 Monthly
See Other Charges",,"Plot No 249 250 Sundar Near Mansarover Metro Station, Nirman Nagar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,1,Semi-Furnished,,,"Ceramic Tiles, Granite",,Semi-Furnished,1322 sqft,24%,2 (Out of 5 Floors),,,"Lift, Rain Water Harvesting, Reserved Parking, Water Storage, Vaastu Compliant, Intercom Facility, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility",,4.0,Opposite Jan Path,East,Main Road,New Construction,Jaipur Development Authority,Freehold,,3.0,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1883-Sq-ft-Multistorey-Apartment-FOR-Sale-Tonk-Road-in-Jaipur&id=4d423630353939323837,3 See Dimensions,3.0,1883 sqft,Chordias Group,The Crown,,,"New Property
Free Legal Title Check",1 Covered,"₹ 1.50 Cr ₹ 3,000 Monthly
See Other Charges",,"Tonk Road, Jaipur, Tonk Road, Jaipur, Rajasthan",RAJ/P/2017/001,24 Hours Available,No/Rare Powercut,2,Semi-Furnished,,"Convenience Leisure Security Sports
Mini Cinema Theatre
3 Tier Security System
Health club with Steam / Jaccuzi
Cafeteria/Food Court
Library And Business Centre
CCTV Camera
Multipurpose Hall
Power Back Up
Internet/Wi-Fi Connectivity
Intercom Facility
Visitor Parking
Security
Gymnasium
Lift
Fire Fighting Equipment","Ceramic Tiles, Vitrified, Wooden",,Semi-Furnished,,,9 (Out of 18 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Air Conditioned, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Internet/Wi-Fi Connectivity, Banquet Hall, Cafeteria/Food Court, Piped Gas, Health club with Steam / Jaccuzi",,2.0,Just Behind Hotel Marriott,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Pool, Main Road",Under Construction,Jaipur Development Authority,,Brokers please do not contact,,,,1.0,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-995-Sq-ft-Multistorey-Apartment-FOR-Sale-Ajmer-Road-in-Jaipur&id=4d423537373233373239,2 See Dimensions,2.0,995 sqft,,,Ready to Move,,"New Property
Free Legal Title Check",None,"₹ 30.3 Lac ₹ 1 Per sq. Unit Monthly
See Other Charges",,"near patrakar colony, Ajmer Road, Jaipur, Rajasthan",,,,,Unfurnished,,,Vitrified,,Unfurnished,,,8 (Out of 9 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Reserved Parking, Security, Private Terrace/Garden, Vaastu Compliant, Intercom Facility, Maintenance Staff, Waste Disposal",1.0,2.0,near patrakar colony,East,Main Road,New Construction,Jaipur Development Authority,Freehold,Brokers please do not contact,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahal-Road-in-Jaipur&id=4d423538303033383833,2 See Dimensions,2.0,,Kalyan Builders,Kalyan Jewels,,,"New Property
Free Legal Title Check",1 Covered,₹ 29.0 Lac,,"Jagatpura, Jaipur, Mahal Road, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,1,Semi-Furnished,1 more,,Ceramic Tiles,,Semi-Furnished,1000 sqft,4%,2 (Out of 6 Floors),,,"Lift, Rain Water Harvesting, Club House, Gymnasium, Park, Reserved Parking, Private Terrace/Garden, Vaastu Compliant, Air Conditioned, Maintenance Staff, Banquet Hall, Cafeteria/Food Court, Conference Room, Private Garage",1.0,2.0,Near akshay patra temple.,"North
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",Under Construction,Jaipur Development Authority,Freehold,,20.0,,,,1.0,,1.0,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpura-in-Jaipur&id=4d423539333733363031,2 See Dimensions,2.0,,Somya Buildcon,Somya Sky Legend,,,"New Property
Free Legal Title Check",1 Open,"₹ 31.9 Lac ₹ 2,000 Monthly
See Other Charges",,"near d mart, Jagatpura, Jaipur, Rajasthan",raj/p/2021/1593,24 Hours Available,No/Rare Powercut,2,Semi-Furnished,22 more,"Multipurpose Hall
Meditation Area
CCTV Camera
Gymnasium
Indoor Games Room
Modular Kitchen
View all Amenities",Vitrified,,Semi-Furnished,1000 sqft,9%,2 (Out of 10 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Gymnasium, Park, Reserved Parking, Security, Private Terrace/Garden, Vaastu Compliant, Service/Goods Lift, Maintenance Staff, Waste Disposal, Banquet Hall, Conference Room",,2.0,d mart,"North
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",Under Construction,Jaipur Development Authority,Freehold,,75.0,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1724-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-Extension-in-Jaipur&id=4d423539383034343331,3 See Dimensions,3.0,,Nature Homes Builders and Developers LLP,Nature Homes Gulmohar,,,"Resale
Free Legal Title Check",1 Covered,"₹ 72.5 Lac
See Other Charges",,"Mansarovar Extension, Jaipur, Mansarovar Extension, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,2,Unfurnished,,"Multipurpose Hall
Waste Disposal
Rain Water Harvesting
Water Storage
Maintenance Staff
Power Back Up
View all Amenities",Vitrified,,Unfurnished,1181 sqft,31%,3 (Out of 8 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Gymnasium, Park, Reserved Parking, Security, Water Storage, Air Conditioned, Maintenance Staff, Waste Disposal, RO Water System, Jogging and Strolling Track, Theme based Architectures",,2.0,Near to Mansarovar metro station,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,Under Construction,Jaipur Development Authority,Freehold,,4.0,,,,1.0,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ajmer-Road-in-Jaipur&id=4d423630353238323835,2 See Dimensions,2.0,,,,,,"New Property
Free Legal Title Check",1 Covered,₹ 35.0 Lac,,"jagdamba nagar e block, Ajmer Road, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,2,Semi-Furnished,,,Vitrified,,Semi-Furnished,900 sqft,14%,1 (Out of 6 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Gymnasium, Park, Security, Service/Goods Lift, Maintenance Staff",,,200 ft. bus stop,North,Main Road,Under Construction,Jaipur Development Authority,Freehold,,,1.0,2,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1060-Sq-ft-Multistorey-Apartment-FOR-Sale-Dronpuri-in-Jaipur&id=4d423630353730343033,2 See Dimensions,2.0,1060 sqft,Kohinoor Buildcom,Gati Heights,,,"New Property
Free Legal Title Check",1 Covered,"₹ 51.0 Lac ₹ 1,500 Monthly",,"Gandhi Path, Jaipur, Dronpuri, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,1,Furnished,,"Visitor Parking
Waste Disposal
Rain Water Harvesting
Service/Goods Lift
Infinity Swimming Pool
Skydeck
View all Amenities",Vitrified,,Furnished,,,2 (Out of 6 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Private Terrace/Garden, Vaastu Compliant, Service/Goods Lift, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Internet/Wi-Fi Connectivity, DTH Television Facility, Skydeck, Theme based Architectures",,2.0,the property is close to main market and school.,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,Under Construction,,Freehold,,3.0,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1178-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpura-in-Jaipur&id=4d423538383930313339,2,2.0,1178 sqft,Sri Ganraj Buildcon Pvt. Ltd.,Grand Golden Bells,,,"New Property
Free Legal Title Check",None,"₹ 37.7 Lac
See Other Charges",,"Jagatpura, Jaipur, Jagatpura, Jaipur, Rajasthan",0236,,,,Semi-Furnished,,"Swimming Pool
Indoor Games Room
Gymnasium
Banquet Hall",,,Semi-Furnished,,,10 (Out of 12 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Vaastu Compliant, Maintenance Staff, Waste Disposal, Internet/Wi-Fi Connectivity, DTH Television Facility",,,Jspg School,"North
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",Under Construction,,Freehold,,,1.0,,1.0,1.0,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1063-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpura-in-Jaipur&id=4d423537343033313939,2,2.0,1063 sqft,Sankalp Group,The Index,,,"New Property
Free Legal Title Check",None,₹ 47.8 Lac,,"NRI Circle, Jagatpura, Jaipur, Rajasthan",1644,,,,Semi-Furnished,,"Visitor Parking
Meditation Area
CCTV Camera
Waste Disposal
Gymnasium
Security
View all Amenities",,,Semi-Furnished,,,6 (Out of 12 Floors),,,"Power Back Up, Lift, Club House, Gymnasium, Park, Reserved Parking, Security, Vaastu Compliant, Maintenance Staff, Waste Disposal, Piped Gas",,2.0,,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",Under Construction,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1396-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahal-Road-in-Jaipur&id=4d423539303832313239,3 See Dimensions,2.0,,Shree Mahakaal Real Infracon LLP,Shivam Heights,,,"New Property
Free Legal Title Check",1 Covered,"₹ 44.6 Lac ₹ 2,000 Monthly",,"G1, G-2, G15, G-16, Nandan Vihar, Near NRI, Jagatpura, Jaipur, Rajasthan 302017, Mahal Road, Jaipur, Rajasthan",RAJ/P/2021/1521,24 Hours Available,No/Rare Powercut,2,Semi-Furnished,9 more,"Visitor Parking
Waste Disposal
Rain Water Harvesting
Service/Goods Lift
Water Storage
Indoor Games Room
View all Amenities","Ceramic Tiles, Vitrified",,Semi-Furnished,917 sqft,34%,3 (Out of 6 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Gymnasium, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Visitor Parking, Intercom Facility, Waste Disposal, Internet/Wi-Fi Connectivity, DTH Television Facility, Conference Room, Smart Home",,3.0,The property is close to NRI choraha and Mahal Road,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Main Road",Under Construction,Jaipur Development Authority,Freehold,,30.0,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1726-Sq-ft-Multistorey-Apartment-FOR-Sale-Jagatpura-in-Jaipur&id=4d423538353339343933,3 See Dimensions,3.0,,,,,,"New Property
Free Legal Title Check",1 Covered,"₹ 74.2 Lac
See Other Charges",,"Jagatpura, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,3,Unfurnished,,,Vitrified,,Unfurnished,1012 sqft,41%,7 (Out of 13 Floors),,,"Lift, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Banquet Hall",,3.0,Times Residency Near Jeevan Rekha hospital,East,Main Road,Under Construction,Jaipur Development Authority,Freehold,Brokers please do not contact,7.0,,3,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1211-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-in-Jaipur&id=4d423536393639323135,2 See Dimensions,2.0,1211 sqft,Unique Dream Builders,UDB Ecospace,Ready to Move,,"Resale
Free Legal Title Check",1 Open,"₹ 37.0 Lac ₹ 1,600 Monthly",,"UDB Ecoscape, Roop Marg, Sheer Sagar Patarkar Colony, Dholai, Jaipur, Rajasthan 302020, Mansarovar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,2,Semi-Furnished,,"Library And Business Centre
Indoor Squash & Badminton Courts
Outdoor Tennis Courts
Indoor Games Room
Gymnasium
Kids Play Area",Vitrified,,,,,1 (Out of 4 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Reserved Parking, Security, Water Storage, Vaastu Compliant, Visitor Parking, Waste Disposal, Jogging and Strolling Track",,,"5 mins drive to various international schools,
bakery in society",,,Less than 5 years,Jaipur Development Authority,Co-operative Society,,,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Swej-Farm-in-Jaipur&id=4d423533383633333935,3,2.0,1400 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 65.0 Lac,,"Swej Farm, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,,,4 (Out of 4 Floors),,,,,,,,,,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Gandhi-Path-in-Jaipur&id=4d423630363936363733,3 See Dimensions,3.0,,,,Ready to Move,,"New Property
Free Legal Title Check",None,"₹ 46.0 Lac ₹ 1,000 Monthly
See Other Charges",,"101., Gandhi Path, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,1250 sqft,16%,Ground (Out of 6 Floors),,,,,2.0,,,,New Construction,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-Extension-in-Jaipur&id=4d423539333831373535,2,2.0,,,,Ready to Move,,"New Property
Free Legal Title Check",None,₹ 26.0 Lac,,"Vidhan Sabha Nagar, Mansarovar Extension, Jaipur, Rajasthan",,,,,Semi-Furnished,,,,,Semi-Furnished,750 sqft,28%,2 (Out of 4 Floors),,,"Lift, Park, Security, Waste Disposal",,2.0,near Mahima Florenza,East,Main Road,New Construction,,Leasehold,,,,,,1.0,,1.0,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-832-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahadev-Nagar-in-Jaipur&id=4d423535313135323239,2,2.0,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 32.0 Lac,,"Mahadev Nagar, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,683 sqft,17%,Ground (Out of 3 Floors),,,"Park, Reserved Parking, Water Storage",,,Vaishali Nagar,,"Garden/Park, Main Road",Above 20 years,,Freehold,,,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Ganesh-Nagar-in-Jaipur&id=4d423539393839303739,3 See Dimensions,3.0,,,,Ready to Move,,"Resale
Free Legal Title Check",1 Covered,"₹ 49.0 Lac ₹ 1,000 Monthly",,"Pancholi vihar ganesh nagar ram nagar new sanganer road., Ganesh Nagar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,None,Unfurnished,,,Marble,,Unfurnished,1400 sqft,,1 (Out of 3 Floors),,,Reserved Parking,,2.0,500m from Shyam Nagar Metro Station,West,Main Road,10 to 15 years,RWA/Co-operative Housing Society,Freehold,,1.0,,None,1.0,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1520-Sq-ft-Multistorey-Apartment-FOR-Sale-Khatipura-in-Jaipur&id=4d423537393533373537,3,2.0,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 42.0 Lac,,"401, satyam apartment-II major banesingh colony khirni phatak road khatipura, Khatipura, Jaipur, Rajasthan",,,,,Furnished,,,"Vitrified, Ceramic Tiles, Granite",,Furnished,1360 sqft,10%,3 (Out of 4 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Park, Reserved Parking, Security, Water Storage, Vaastu Compliant, Service/Goods Lift, Air Conditioned, Visitor Parking, Maintenance Staff, Waste Disposal, Laundry Service, Internet/Wi-Fi Connectivity, DTH Television Facility, RO Water System, Conference Room, Jogging and Strolling Track",1.0,2.0,lal mandir road near hanuman nagar extention,North,"Garden/Park, Main Road",Less than 5 years,Jaipur Development Authority,Freehold,,1.0,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-2820-Sq-ft-Multistorey-Apartment-FOR-Sale-Ashok-Nagar-in-Jaipur&id=4d423539333137323139,3,4.0,,Pearl Spytech,Pearl Avantika,Ready to Move,,"Resale
Free Legal Title Check",2 Covered,₹ 2.82 Cr ₹ 2 Per sq. Unit Monthly,,"Flat No. 602 pearl avantika s-14 mahavir marg C scheme jaipur 302001, Ashok Nagar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,2,Semi-Furnished,,,"Marble, Vitrified",,,1929 sqft,31%,6 (Out of 8 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Gymnasium, Reserved Parking, Security, Visitor Parking, Intercom Facility, Maintenance Staff, RO Water System, Banquet Hall, Piped Gas, Downtown",,,The building is 200 meters from MI road ;2.7 km from the Station.,"West
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,Less than 5 years,City Municipal Corporation,Freehold,,1.0,1.0,,1.0,,,1.0,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1450-Sq-ft-Multistorey-Apartment-FOR-Sale-Jawahar-Nagar-in-Jaipur&id=4d423538303636363231,2 See Dimensions,2.0,,,,Ready to Move,,"Resale
Free Legal Title Check","1 Covered, 2 Open",₹ 75.0 Lac,,"Jawahar Nagar, Sector 2, Jawahar Nagar, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,None,Semi-Furnished,,,Mosaic,,Semi-Furnished,1300 sqft,10%,1 (Out of 2 Floors),,,"Reserved Parking, Water Storage, Visitor Parking, Internet/Wi-Fi Connectivity, DTH Television Facility, Private Garage",,4.0,"Mama ka Hotel, Pink square Mall, MPS School, Saraswati Balika School",East,Main Road,Above 20 years,Rajasthan Housing Board,Leasehold,Brokers please do not contact,1.0,,None,,1.0,,1.0,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Mansarovar-in-Jaipur&id=4d423630383030363139,3,2.0,,Vinayak Builders & Developers,Vinayak Apartments,Ready to Move,,"New Property
Free Legal Title Check",None,₹ 45.0 Lac,,"Near Swaran Garden Mansarover Jaipur, Mansarovar, Jaipur, Rajasthan",,,,,Semi-Furnished,,"Grand Entrance lobby
Jogging and Strolling Track
Rain Water Harvesting
Water Storage
Security
Vaastu Compliant
View all Amenities",Vitrified,,,890 sqft,19%,2 (Out of 5 Floors),,,"Power Back Up, Lift, Club House, Swimming Pool, Gymnasium, Security, Service/Goods Lift, Maintenance Staff",,,Swarn Gardan,"East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Main Road,New Construction,,Freehold,,,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Sale-Chitrakoot-in-Jaipur&id=4d423539363033343435,3,2.0,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 58.0 Lac,,"Sector -2, Chitrakoot, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,1100 sqft,31%,1 (Out of 3 Floors),,,,,3.0,,,,5 to 10 years,,,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-Ram-Vihar-in-Jaipur&id=4d423630323130313131,2,2.0,,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 45.0 Lac,,"Ram Vihar, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,1150 sqft,,2 (Out of 2 Floors),,,,,,,North,,10 to 15 years,,Freehold,,,1.0,,,1.0,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-2134-Sq-ft-Multistorey-Apartment-FOR-Sale-Ajmer-Road-in-Jaipur&id=4d423135373936373038,3 See Dimensions,3.0,,Unique Dream Builders,UDB Orchid,Ready to Move,,"New Property
Free Legal Title Check",1 Covered,"₹ 62.0 Lac ₹ 1,500 Monthly",,"Ajmer Road, Jaipur., Ajmer Road, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,4,Semi-Furnished,,"Multipurpose Hall
Rain Water Harvesting
Indoor Games Room
Security
Gymnasium
Kids Play Area
View all Amenities","Vitrified, Marble, Granite",,,1422 sqft,33%,8 (Out of 8 Floors),,,"Power Back Up, Lift, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Water Storage, Private Terrace/Garden, Vaastu Compliant, Maintenance Staff, Waste Disposal",,,Opposite Pink Pearl Water Resort.,"North - East
Talk to our best Vastu Consultants to get instant solution. View Consultants","Garden/Park, Pool, Main Road",,Development Authority,Freehold,,1.0,1.0,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Vidyadhar-Nagar-in-Jaipur&id=4d423630373434353235,3,3.0,1500 sqft,,,Ready to Move,,"Resale
Free Legal Title Check",None,₹ 78.0 Lac,,"Flat No 201, Matsyagandha Apartment, Sector 7, Vidyadhar Nagar, Jaipur, Vidyadhar Nagar, Jaipur, Rajasthan",,,,,Unfurnished,,,,,Unfurnished,,,2 (Out of 4 Floors),,,"Lift, Reserved Parking, Security, Water Storage",,3.0,Jalvayu Vihar,South -West,,10 to 15 years,,Freehold,,,,,,,,,,,
,https://www.magicbricks.com/propertyDetails/3-BHK-1930-Sq-ft-Multistorey-Apartment-FOR-Sale-Patrakar-Colony-in-Jaipur&id=4d423630303531323339,3,3.0,,Manglam Build Developers Ltd.,Manglams Aroma,Ready to Move,,"Resale
Free Legal Title Check",1 Covered,₹ 60.0 Lac,,"Patarkar Colony Mansarovar Extension Jaipur, Rajasthan 302029, Patrakar Colony, Jaipur, Rajasthan",,24 Hours Available,No/Rare Powercut,3,Semi-Furnished,,"Power Back Up
Event Space & Amphitheatre
Cycling & Jogging Track
Lift",Vitrified,,,1572 sqft,18%,2 (Out of 14 Floors),,,"Power Back Up, Lift, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Security, Air Conditioned, Visitor Parking, Banquet Hall, Cafeteria/Food Court",,3.0,"Near by Radha swami sathsangh bagh, 100feet sector Road","South - East
Talk to our best Vastu Consultants to get instant solution. View Consultants",Garden/Park,Less than 5 years,Jaipur Development Authority,Freehold,,1.0,,,,1.0,,,,,
